μικρότερος {η/ο};cadet {ette};GF
μικτός {ή/ό};brut {e};GF
μιλάω;parler;GF
μιλάω, μιλάω;parler;FG
μίλι;lieue;GF
μίλι {n.};mile;FG
μίλι {n.};mille;FG
μίλι {n.};mile, mille;GF
μίλι, λεύγα ;lieue;FG
μιλώ;jaser, causer {parler};GF
Μιλώ [milo];parle {je};FG
μιλώ, κουβεντιάζω;causer {parler};FG
μιμούμαι;imiter;FG
μίξερ;batteur;GF
μισθολογική πολιτική;politique des salaires {n.};FG
μισθός;salaire;GF
μισθός, μηνιάτικο, μισθός;salaire;FG
μίσθωση;bail;GF
μίσθωση, συμβόλαιο;bail;FG
μισό;blanche {mus.};FG
μισό λεπτό! ;une minute;FG
μίσος;häis;FG
μίσχος;pedoncule tige;FG
μισώ;haïr;FG
μνημείο;statue {la};FG
μόδιο;boisseau;FG
μοίρα;degré {angle};FG
μοίρα;destin;FG
μοίρα;fatalité;FG
μοίρα;sort;FG
μοίρα;sort, destin, fatalité, degré {angle};GF
μοιρά;aine;GF
μοιράζω;distribuer;FG
μοιρολόι;jérémiades;GF
μοιχαλίδα;adultère;GF
μοιχεία;adultère;GF
μοιχός;adultère;GF
μοιχός, μοιχεία, μοιχαλίδα;adultère;FG
μοκέτα;moquette;FG
μοκέτα;moquette, tapis;GF
μοκέτα, χαλί;tapis;FG
μόλις;dès;FG
μόλις και μετά βίας;le temps de;FG
μολονότι;bien que;GF
μόλυβδος;plomb;FG
μολύνω;infecter;FG
μομφή;blâme;GF
μονάδα {n.};composant;FG
μονάδα {n.};article, brigade, compagnie, composant, ensemble;GF
μονάδα {n.} {2};escouade;FG
μονάδα {n.} {2};totalité;FG
μονάδα {n.} {2};escouade, point, totalité, tout, un, unité;GF
μονάδα {n.} {3};unité de mesure;FG
μονάδα {n.} {3};unité, unité de mesure;GF
μονάδα {n.} {3}, ενότητα, μονάδα {n.} {2};unité;FG
μονάδα {n.}, απόσπασμα, ταξιαρχία, λόχος;brigade;FG
μονάδα {n.}, παρέα , συντρογιά, εταιρεία ;compagnie;FG
μονάδα βάρους;poids {2};GF
μονάδα βάρους {n.};stone;FG
μονάδα βάρουσ {n.};troie;FG
μονάδα βάρους {n.};unité de poids;FG
μονάδα βάρους {n.};poids, stone, unité de poids;GF
μονάδα βάρουσ {n.};troie;GF
μονάδα βάρους {n.}, βάρος;poids;FG
μονάδα επιφανείας {n.};acre;GF
μονάδα μάζας {n.};unité de masse;FG
μονάδα μέτρησης {n.};mesure;FG
μονάδα μέτρησης θερμοκρασίας;unité de température;FG
μονάδα μέτρησης χώρου {n.};mesure de superficie;FG
μονάδα μέτρησης χώρου {n.};mesure de surface;FG
μονάδα μέτρησης χώρου {n.};mesure de superficie, mesure de surface;GF
μονάδα μήκους {n.};furlong;FG
μονάδα μήκους {n.};maillon;FG
μονάδα μήκους {n.};chaîne, furlong, ligne, longueur, maillon, perche;GF
μονάδα μήκους {n.}, μάκρος, μήκος, μάκρος;longueur;FG
μονάδα χρόνου {n.};unité de temps;FG
μοναδικός;unique;FG
μοναχογίος;fils unique;FG
μοναχοκόρη;fille unique;FG
μοναχοπαίδι;enfant unique;FG
μοναχός;moine;FG
μοναχός;seul;GF
μοναχός;moine;GF
μόνιμος {η/ο};attitré {ée};GF
μόνο;seul;GF
μονόδρομος [mnodhromoss];rue à sens unique;FG
μονοετές;annuelle;GF
μονοετής;annuel;GF
μονοετής, ετήσιος;annuel;FG
μονοπάτι;sentier;FG
μονοπάτι;chemin, sentier;GF
μονοπώληση;accaparement;GF
μονοπώληση, συσσώρευση;accaparement;FG
Μονοπώλια;monopole;FG
μονοπωλώ;accaparer;GF
μόνος;seul;GF
μονός;impair;FG
μόνος [monoss];seul;GF
μόνος, μόνος, μόνος [monoss], μόνο, μοναχός;seul;FG
μονοτονία;monotonie;FG
μονότονος;monotone;FG
μονόφθαλμος;borgne;FG
μοντέλο;mannequin;FG
μοντέλο;modèle;FG
μοντέλο;schéma;FG
μοντέλο;mannequin, schéma, modèle;GF
μοντέρνα ;moderne {de manière moderne};FG
μονωτική ταινία;chatterton;FG
μόρτης;apache;GF
μόρτης, απάχης;apache;FG
μορφή;aspect, célébrité, espèce, expression, figure;GF
μορφή {2};forme indistincte;FG
μορφή {2};forme, forme indistincte, genre, ligne;GF
μορφή {2}, μονάδα μήκους {n.}, γραμμή, σχήμα {4};ligne;FG
μορφή {3};mine;FG
μορφή {3};mine, personnalité, représentation;GF
μορφή {4};silhouette;FG
μορφή {4};traits;FG
μορφή {4};silhouette, sorte, traits, variété;GF
μορφή {4}, ποικιλία, τύπος {n.} {7}, βαριετέ;variété;FG
μορφή κράτους;régime politique {n.};GF
μορφωμένος;lettré;GF
μορφωμένος, διαβασμένος, πολυμαθής;lettré;FG
μόρφωση;éducation;FG
μοσχάρι;veau;GF
μοσχοκάρυσο;noix de muscade;FG
μοσχομυρίζω;sentir bon parfumer;FG
μόσχος;musc;FG
μόσχος;musc, veau;GF
μόσχος, γάλα, μοσχάρι;veau;FG
μοτοποδήλατο {n.};cyclomoteur;FG
μοτοποδήλατο {n.};moto;FG
μοτοποδήλατο {n.};motocyclette;FG
μοτοποδήλατο {n.};cyclomoteur, moto, motocyclette;GF
μου αρέσει;aimer;GF
μου αρέσει, θέλω, αγαπώ;aimer;FG
μου φταίει;il me gène;FG
μου φτάνει;ça suffit;FG
μουγγός;muet;GF
μουγγός, άναυδος, βουβός, μουγκός, άφωνος;muet;FG
μουγκαίνομαι ;muet {devenir};FG
μουγκαμάρα ;mutisme // silence;FG
μουγκός;muet;GF
μουγκρητό ;rugissement;FG
μουγκρί ;congre;FG
μουγκρίζω ;mugir // beugler;FG
μούγκρισμα ;beuglement // mugissement;FG
μούδα ;ris;FG
μουδαρίζω ;ariser;FG
μουδιάζω ;engourdir // s'engourdir // avoir des fourmis;GF
μουδιάοτρα ;torpille;FG
μουεζίνης ;muezzin;FG
μουζικάντης ;musicien du dimanche;FG
μουζίκος ;moujik;FG
μουλάρα ;mule // chameau;FG
μουλαράς ;muletier;FG
μουλάρι ;mulet // âne;FG
μουλαρίσιος {α-ο};mule {de};FG
μουλαρόδρομος ;chemin muletier;FG
μουλάς ;mollah;FG
μουλέτα ;muleta;FG
μουλιάζω ;faire tremper // tremper // macérer;GF
μούλιασμα ;trempage // macération;FG
μούλικος;bâtard // de bâtard;FG
μούλος;bâtard;GF
μούλος, μούλος;bâtard;FG
μουλωχτός;sournois;FG
μούμια ;momie;FG
μουνί ;con // chatte;FG
μουνουχίζω ;castrer;GF
μουνουχίζω , ευνουχίζω;castrer;FG
μουνούχισμα ;castration;GF
μουνόψειρα ;morpion;FG
μούντζα ;tique;FG
μουντζαλιά ;babouillage;FG
μουντζούρα ;tache noire // rature;FG
μουντζούρης ;gueule noire // micheline / tortillard;GF
μουντζούρωμα;barbouillage;FG
μουντζουρώνω;charbonner;FG
μουντζουρώνω;barbouiller, charbonner;GF
μούντζωμα;insulte;GF
μούντζωμα, παράβαση;insulte;FG
μουντζώνω ;faire la nique // laisser tomber;GF
μουντός;sombre // gris;FG
μουράβια;antifouling;FG
μουράγιο ;quai // mouillage;FG
μουργέλα;flemme;FG
μούργος;lascar;FG
μούρη ;gueule // tronche;FG
μουριά;mûrier;FG
μουρλαίνομαι ;dingue {devenir dingue};FG
μουρλαίνω;rendre dingue;FG
μούρλια είναι ;c'est dingue / il est à croquer / il est adorable;GF
μουρλός;maboul // dingue;FG
μουρμούρα ;grogne // bougonnement;FG
μουρμούρας;bougon;FG
μουρμούρης;bougon {onne};FG
μουρμουρητό [mourmourito];murmure;FG
μουρμουρίζω;murmurer;FG
μουρμουρίζω;murmurer, balbutier;GF
μουρμουρίζω [mourmourizo];murmurer // bougonner // marmotter // grommeler;GF
μουρμούρισμα [moumourizma];murmure // bougonnement;FG
μουρνταρεύω [mourdaraivo];couchailler;FG
μουρντάρης [mourdaris];couchailleur // frôleur;FG
μούρο ;mûre;FG
μουρούνα ;morue;GF
μουρουνέλαιο [mourounaileo];huile de foie de morue;FG
μούσα ;muse;FG
μουσακάς ;moussaka;FG
μουσαμαδένιο σεντόνι;alaise {ou alèse};FG
μουσαμάς;bâche;GF
μουσαφίρης;invité;FG
μουσείο ;musée;FG
μουσειολογία ;muséologie;FG
μούσι ;bouc {barbe} // du flan;FG
μουσικά ;musicalement;FG
μουσική ;musique;FG
μουσική δωματίου;musique de chambre;FG
μουσικογραφία ;musicographie;GF
μουσικογραφία , μουσικογραφία ;musicographie;FG
μουσικογραφικός;musicographique;FG
μουσικογράφος ;musicographe;FG
μουσικοθεραπεία ;musicothérapie;FG
μουσικοκωμωδία ;comédie musicale;FG
μουσικολογία ;musicologie;GF
μουσικολογία , μουσικολογία ;musicologie;FG
μουσικολογικός;musicologique;FG
μουσικολόγος ;musicologue;FG
μουσικός;musicien //musical;FG
μουσικότητα ;musicalité;FG
μουσικούλα ;musiquette;FG
μουσικόφιλος;mélomane;FG
μουσίτσα ;minois // frimousse;FG
μούσκεμα ;trempé;GF
μουσκέτο ;mousquet;FG
μουσκεύω ;tremper // macérer;FG
μουσκίδι ;trempé comme une soupe;FG
μούσκισι;trempé;GF
μούσκισι, μούσκεμα ;trempé;FG
μουσκλώνω ;faire la gueule // bouder;FG
μουσμουλιά ;néflier;FG
μούσμουλο ;nèfle;FG
μουσόνας ;mousson;FG
μουσούδα;museau // muble // tronche;FG
μουσουλμανικός;musulman;GF
μουσουλμανικός, μουσουλμάνος;musulman;FG
μουσουλμάνος;musulman;GF
μουστακαλής ;moustachu;GF
μουστακαλής , μουστάκιας ;moustachu;FG
μουστάκι ;moustache;FG
μουστάκι {ζώου};favoris;FG
μουστάκια;bacchantes {ou bacantes};FG
μουστάκιας ;moustachu;GF
μουσταλευριά ;gâteau de moût;FG
μουστάρδα ;moutarde;FG
μουσταρδής;moutarde {adj.};FG
μουσταρδιέρα ;moutardier;GF
μουσταρδοποιός ;moutardier;GF
μουσταρδοποιός , μουσταρδοποιός , μουσταρδιέρα ;moutardier;FG
μουστερής;chaland {e};GF
μουστόγρια ;vieille chouette;FG
μουστοκούλουρο ;petit four au moût;FG
μουστόμετρο ;pèse-moût;FG
μούστος ;moût;FG
μουτράκι ;bouille // frimousse;FG
μούτρο ;tête // bouille // fine mouche / fripouille;GF
μουτρώνω ;faire la tête // faire triste mine;GF
μούτσος ;mousse // moussaillon;FG
μουτσούνα ;masque // tronche;FG
μουφτής ;mufti;FG
μούχλα ;moisissure;GF
μουχλιάζω ;moisir;FG
μούχλιασμα ;moisissure;GF
μούχλιασμα , μούχλα ;moisissure;FG
μουχλιασμένος;moisi;FG
μοχθηρά ;méchamment;FG
μοχθηρία ;méchanceté;FG
μοχθηρός;méchant;FG
μόχθος ;labeur // peine;FG
μοχθώ ;donner du mal {se};FG
μοχλός ;levier;FG
μπα! ;tiens! // mais non // bah!;FG
μπαγιονέτα;baïonnette;GF
μπάγκαλοου;bungalow;FG
μπαγκέτα;baguette;GF
μπαγκέτα, φρατζόλα, βέργα, ξυλάκι;baguette;FG
μπαγματάκι;bricole;GF
μπαζούκα;bazooka;FG
μπάι μπάι!;bye-bye!;FG
μπαιν μαρί;bain-marie;FG
μπαίνω;entrer;GF
μπαίνω [baino];entrer;GF
μπαίνω, μπαίνω [baino];entrer;FG
μπακ;arrière;GF
μπακαλιάρου;morue {de};FG
μπακαράς;baccara;FG
μπακίρια;chaudronnerie;GF
μπακλαβάς ;baclava;FG
μπάλα;boul;FG
μπάλα;pelote;FG
μπάλα;globe, sphère, bille, pelote, balle, ballon, boul;GF
μπάλα, φράγκο, δεμάτι, σφαίρα;balle;FG
μπαλαλάικα;balalaïka;FG
μπαλάντα;ballade;FG
μπαλαντέζα;baladeuse;FG
μπαλαρίνα;ballerine;FG
μπαλέτο;ballet;FG
μπαλίτσα;boulette;GF
μπαλίτσα, χάμπουργκερ;boulette;FG
μπαλκόνι;balcon;GF
μπαλόνι;ballon;GF
μπαλ-τραπ;ball-trap;FG
μπαμ!;boum!;FG
μπαμ-μπουμ!;badaboum!;FG
μπαμπαδέλι;bitte;FG
μπαμπάς;papa;FG
μπαμπάς;papa, père, baba {cul.};GF
μπαμπού;bambou;GF
μπανάνα;banane;FG
μπανανιά;bananier;FG
μπανανοφυτεία;bananeraie;FG
μπανιαρίζω;baigner;GF
μπάνιο ;µp????;FG
μπανιου;bain {de};GF
μπάνιου;bain {de};GF
μπάνιου, μπανιου;bain {de};FG
μπάντζο;banjo;FG
μπάντμιντον;badminton;FG
μπαντού;bantou {oue};FG
μπαξές;jardin;GF
μπαξές, κήπος, περιβόλι;jardin;FG
μπαξίσι;bakchich;FG
μπαομπάμπ;baobab;FG
μπαρ;bar, cabaret;GF
μπαρα;barre;GF
μπαράκι ;bar;GF
μπαργούμαν;barmaid;FG
μπάρμαν;barman;FG
μπάρμπεκιου;barbecue;GF
μπάρμπεκιου, φορητή ψησταριά;barbecue;FG
μπαρμπέρης;barbier;GF
μπαρόκ;baroque;GF
μπαρόκ, αλλόκοτος {η/ο};baroque;FG
μπαρούφα;bourde;GF
μπαρούφες;bafouillage;GF
μπάσκετ;basket {ou basket-ball};GF
μπασκετμπολίστας {τρια};basketteur {euse};GF
μπάσο;basse {mus.};FG
μπάσος;perche;GF
μπάσος, μονάδα μήκους {n.};perche;FG
μπάσταρδος;bâtard {e};GF
μπαστουνάκι;bâtonnet;GF
μπαστούνι;bâton, canne;GF
μπαστούνι, καλάμι [καλάμι];canne;FG
μπαταρία;batterie {voit.};FG
μπαταρία;batterie {voit.}, pile électrique;GF
μπατζάκι;jambe;GF
μπατζανάκης;beau-frère;GF
μπατζανάκης, σύγγαμβρος, γαμπρός, κουνιάδος;beau-frère;FG
μπατίκ;batik;FG
μπατίστα;batiste;GF
μπάτσος;baffe;GF
μπάτσος, σκαμπίλι;baffe;FG
μπεγκούμ;begum;FG
μπεζ;beige;FG
μπέης;bey;FG
μπέιζ μπολ;base-ball;FG
μπέικον;lard;FG
μπέικον;lard, bacon;GF
μπέικον, στην Αγγλία, καπνιστό λαρδί;bacon;FG
μπέιμπυ σίτερ;baby-sitter;FG
μπεκ;bec;GF
μπεκ, ράμφος, στόμιο, μύτη, λύχνος;bec;FG
μπεκάτσα;bécasse;FG
μπεκατσόνι;bécassine;FG
μπεκερέλ;becquerel;FG
μπελαντόνα;belladone;FG
μπελβεντέρ;belvédère;FG
μπελκάντο;bel canto;FG
μπεμόλ;bémol;GF
μπέμπης;bébé;GF
μπέρδεμα;bricole;GF
μπερδεμένη;emmêlée;FG
μπερδεμένος {η/ο};cafouilleux {euse}, vasouillard {e};GF
μπερδεμένος {η/ο}, ακατάστατος {η/ο};cafouilleux {euse};FG
μπερδεμένος {η/ο}, ζαβλακωμένος {η/ο};vasouillard {e};FG
μπερέ;béret;GF
μπερές;béret;GF
μπερές, μπερέ;béret;FG
μπέρι μπέρι;béribéri;FG
μπερλίνα;berline;FG
μπερμπάντης;cavaleur;GF
μπερμπάντης, γυναικας, γυναικοθήρας;cavaleur;FG
μπετόν;béton;GF
μπετόν, σκυρόδεμα, μπετόν;béton;FG
μπετονιέρα;bétonnière {bétonneuse};FG
μπήγω;enfoncer;FG
μπήγω της φονές;pousser des cris  gueuler;FG
μπήτνικ;beatnik;FG
μπιγκόνια;bégonia;GF
μπιγκουντί;bigoudi;FG
μπιέλα;bielle;GF
μπιέλα, διωστήρας;bielle;FG
μπιζάρω;bisser;FG
μπίζνες;business {ou bizness};FG
μπίζνεσμαν;businessman;FG
μπιζού;bijou;GF
μπικ;bic;FG
μπικίνι;bikini;FG
μπίλια;bille;GF
μπιλιάρδο;billard;GF
μπιλιάρδο, χειρουργείο;billard;FG
μπιλιέτο;billet;GF
μπιμπελό;bibelot;FG
μπιμπελοποιία;bimbeloterie;FG
μπιμπερόθερμο;chauffe-biberon;FG
μπι-μποπ;be-bop;FG
μπιντόνι;jerrycan {jerrican/jerricane};FG
μπιντόνι;bidon, jerrycan {jerrican/jerricane};GF
μπισκότο;biscuit;GF
μπισκότο, παξιμάδι;biscuit;FG
μπισκοτοποιείο;biscuiterie;GF
μπισκοτοποιείο, εργοστάσιο αρτοσκευασμάτων;biscuiterie;FG
μπιφτέκι;bifteck haché;FG
μπιχλιμπίδια;affûtiaux;FG
μπλα μπλα;blabla;FG
μπλαζέ;blasé {ée};FG
μπλε ;bleu;FG
μπλε ρουά;bleu roi;FG
μπλε σιελ;bleu ciel;GF
μπλε σιελ, γαλανός, γαλάζιος;bleu ciel;FG
μπλέιζερ;blazer;FG
μπλεμαρέν;bleu marine;FG
Μπλέντερ;mélangeur;FG
μπλέξιμο;bricole;GF
μπλοκ ;bloc;GF
μπλοκάρισμα;blocage;GF
μπλουζ;blues {mus.};FG
μπλούζα;blouse;GF
μπλούζα, ποδιά;blouse;FG
μπλουζάκι;polo;FG
μπλουζάκι;teeshirt;FG
μπλουζάκι;teeshirt, polo;GF
μπλουτζήν;blue-jean {ou jean};FG
μπλόφα;bluff;FG
μπλοφάρω;bluffer;FG
μπογαλάκι;ballot;GF
μπογαλόκι;balluchon {ou baluchon};GF
μπογαλόκι, μπόγος;balluchon {ou baluchon};FG
μπογιά ;peinture;FG
μπογιά ;pigment;FG
μπογιά ;colorant, peinture, pigment;GF
μπογιά , βαφική ύλη {n.};colorant;FG
μπογιατζής;peintre;GF
μπόγος;balluchon {ou baluchon};GF
μποθνπούτι;bouton {fleur};FG
μπολ;bol;FG
μπολ;jatte, bol;GF
μπολ, κούπα, γαβάθα;jatte;FG
μπολερό;boléro;FG
μπόλι;vaccin;GF
μπόλι;vaccination;GF
μπόλι, εμβόλιο;vaccin;FG
μπολικάδα;jeu {3};GF
μπολικάδα, τζόγος, μπόσικα;jeu {3};FG
μπόλικος {η/ο};abondant {e};GF
μπόλικος {η/ο}, άφθονος {η/ο};abondant {e};FG
μπολσεβικικός {ή/ό};bolchévique {ou ik/iste};GF
μπολσεβικισμός;bolchévisme;FG
μπολσεβίκος;bolchévique {ou ik/iste};GF
μπολσεβίκος, μπολσεβικικός {ή/ό};bolchévique {ou ik/iste};FG
μπομπέ;cabochon;FG
μπομπίνα;bobine;GF
μπομπονιέρα;bonbonnière;FG
μποξ;box {plu:boxes};GF
μποξ;boxe;GF
μπόξερ;boxer {chien};FG
μποξέρ;boxeur;GF
μποξεράκια;boxer {caleçon};FG
μποξεράκια;boxeur, boxer {caleçon};GF
μποξεράκια, πυγμάχος, μποξέρ;boxeur;FG
μπόουλινγκ;bowling;FG
μπόρα;averse;GF
μπορντώ;bordeaux {couleur};FG
μπορτούρα;bordure;GF
μπορώ;pouvoir;FG
μπόσικα;jeu {3};GF
μπότα;botte {chaussure};FG
μπότα;malle arrière;FG
μπότα;botte, malle arrière, botte {chaussure};GF
μποτάκι;bottillon;FG
μποτίλια;bouteille;GF
μποτιλιάρισμα;bouchon;GF
μποτίνι;bottine;FG
μπουάτ;caveau;GF
μπουγιαμπέσα;bouillabaisse;GF
μπουζί;bougie;GF
μπουκ μέικερ;bookmaker;FG
μπουκάλι ;bouteille;GF
μπουκάλι , μποτίλια, φιάλη [fiali];bouteille;FG
μπουκέτο;bouquet;GF
μπουκιά;bouchée;FG
μπούκλα;boucle;GF
μπούκλα, αγκράφα, φιόγκος, πόρπη, μαίανδρος;boucle;FG
μπουκλάκι;bouclette;FG
μποϋκοτάζ;boycott {ou boycottage};GF
μποϋκοτάρισμα;boycott {ou boycottage};GF
μποϋκοτάρω;boycotter;GF
μπουκώνω;gaver;FG
μπουκώνω;bourrer, gaver, noyer;GF
μπουκώνω, πνίγομαι;noyer;FG
μπουλντόγκ;bouledogue;GF
μπουλντόζα;bulldozer;FG
μπουλντόκ;bouledogue;GF
μπουλντόκ, μπουλντόγκ;bouledogue;FG
μπουλόνι;boulon;GF
μπουμ!;bang!;FG
μπούμεραγκ;boomerang;FG
μπουμπούκι;bouton {bot.};FG
μπουμπούκι;bourgeon, bouton {bot.};GF
μπουμπούκι, οφθαλμός;bourgeon;FG
μπουμπουκιάζω;boutonner;GF
μπουμπούκιασμα;bourgeonnement;FG
μπουνάτσα;bonace;FG
μπουνιά;châtaigne {pop.};FG
μπουνιά;jeton, châtaigne {pop.};GF
μπουνιά, μάρκα, κέρμα;jeton;FG
μπουντουάρ;boudoir {litt.};FG
μπουντρούμι;cachot;FG
μπουράγκο;bourrache;GF
μπουράγκο, μπουράντζα;bourrache;FG
μπουράντζα;bourrache;GF
μπούρδα;bourde;GF
μπούρδα, γκάφα, κοτσάνα, μπαρούφα;bourde;FG
μπουρδέλο;bordel {pop.};FG
μπουρζουαζία;bourgeoisie;GF
μπουρζουαζία, αστική τάξη;bourgeoisie;FG
μπουρλέσκ;burlesque;GF
μπουρλότο;belote;FG
μπουρλότο;belote, brûlot;GF
μπουρμπόν;bourbon;FG
μπούρμπουλας;bousier;FG
μπουρνούζι;burnous;FG
μπουρτζόβλαχος;bouseux;FG
μπούσουλας;boussole;GF
μπούσουλας, πυξίδα;boussole;FG
μπούστο;bustier;FG
μπούστο;buste;GF
μπούστο;bustier;GF
μπουτίκ;boutique;GF
μπουφάν;blouson;FG
μπουφές;bar, buffet, bahut;GF
μπουφές, κυλικείο;buffet;FG
μπουφές, λύκειο;bahut;FG
μπράβο!;bravo!;FG
μπρακ;braque {chien};GF
μπράντυ;brandy;FG
μπρασελέ;rondelle {la}, bracelet;GF
μπρασελέ, βραχιόλι;bracelet;FG
μπράτσο;accoudoir;FG
μπράτσο;accoudoir, bras;GF
μπρέικ;break;GF
μπρελόκ;breloque;FG
μπριγιάν;brillant;GF
μπριγιαντίνη;brillantine;FG
μπριγκέτα;briquette;FG
μπρίο;brio;GF
μπριστόλ;bristol {papier};FG
μπριτξ;bridge {jeu de cartes};FG
μπρίφινγκ;briefing;FG
μπροκάρ;brocart;FG
μπρόκολο;brocoli;FG
μπροσούρα;brochure;GF
μπροστά ;devant;FG
μπροστά σε;auprès de;GF
μπροστά σε, παρά, δίπλα σε;auprès de;FG
μπροστάντζα;à-valoir;GF
μπροστινός {ή/ό};antérieur {e};GF
μπροστινός-ή-ό;devant {de};FG
μπρούντζος;bronze;GF
μπρούτζος;airain;GF
μπρρ!;brrr!;FG
μπρρ!;bigre!, brrr!;GF
μπύρα;bière {bois.};FG
μπυραρία;brasserie;GF
μρογενέστερο;antériorité;GF
μρογενέστερο, προτερόχρονο;antériorité;FG
μυαλό;cervelle;FG
μυαλό;esprit, cerveau, cervelle;GF
μυαλό, διάνοια, εγκέφαλος;cerveau;FG
μυαλό, πνεύμα;esprit;FG
μύγα;mouche;GF
μύγα [miga];mouche;GF
μύγα, μύγα [miga];mouche;FG
μυγοδιώκτης {εργαλείο};chasse-mouches;FG
μύδι;moule;GF
μύδι, καλούπι;moule;FG
μύθος;mythe légende;FG
μύθος;mythe légende, fable;GF
μύθος, παραμύθι;fable;FG
μύκητας;champignon;GF
μυκητοτροφείο;champignonnière;FG
Μύλος ;moulin;FG
μυρίςω;sentir {odeur};FG
μυρμήγκι;fourmi;GF
μυρμήγκι [mirmigi];fourmi;GF
μυρμήγκι, μυρμήγκι [mirmigi];fourmi;FG
μύρτιλος;airelle;FG
μυρωδικό;aromate;FG
μυστικό;secret;GF
Μυστικός Δείπνος;cène;FG
μύτη;nez;FG
μύτη;nez, bec;GF
μώρο;bébé;GF
μωρό ;bébé;GF
μωρολογίες;billevesées;FG
μωρόπιστος {η/ο};jobard {e};FG
να;de;GF
να δείς τα αξιοθέατα;inspection;FG
να λείπει το βύσσινο;je n'en veux pas   il n'en n'est pas question;GF
να φθάστε με τα πόδια;arriver à pied;GF
να φθάστε με τα πόδια, φτάνω με τα πόδια [ftano];arriver à pied;FG
νάζι;caprice;GF
νάζια;agaceries;FG
ναζιάρης;maniéré;FG
ναζίαρικα;capricieusement;GF
ναζίαρικα, με καμώματα, με καπρίτσια, με νάζια;capricieusement;FG
ναζιάρικος {η/ο};capricieux {ieuse};GF
ναί;oui;FG
νανουρίζω;bercer;GF
νανούρισμα;berceuse;FG
νάρθηκας;attelle;FG
νάρθηκας;narthex nef;FG
νάρθηκας;narthex nef, attelle;GF
ναρκωμανής;camer {se} {pop.};GF
ναρκωμανής, παίρνω ναρκωτικά, είμαι χασικλής;camer {se} {pop.};FG
ναρκώνω;anesthésier;GF
νάρκωση;anesthésie;GF
νάρκωση, αναισθησία;anesthésie;FG
ναρκωτικά;drogue;GF
ναρκωτικό;médicament;FG
ναρκωτικό;médicament, drogue;GF
ναρκωτικό, ναρκωτικά;drogue;FG
ναυαρχείο;amirauté;GF
ναυαρχείο, ναυαρχία;amirauté;FG
ναυαρχία;amirauté;GF
ναύαρχος;amiral {plu:aux};FG
ναυλώνω;affréter;FG
ναύλωση;affrètement;FG
ναυλωτής;affréteur;FG
ναυσιπλοΐα;art de la navigation;FG
ναυσιπλοΐα;art de la navigation, navigation;GF
ναυσιπλοΐα, πλεύση;navigation;FG
ναύσταθμος;arsenal {plu:aux};FG
ναύτης;matelot;FG
ναύτης;navigateur;FG
ναύτης;matelot, navigateur;GF
ναυτική μονάδα {n.};division navale;FG
ναυτική μονάδα μήκους {n.};encablure;FG
ναυτική μονάδα μήκους {n.};encâblure;FG
ναυτική μονάδα μήκους {n.};encablure, encâblure;GF
ναυτικό {n.};forces maritimes;FG
ναυτικό {n.};forces navales;FG
ναυτικό {n.};M.N.  {France};FG
ναυτικό {n.};forces maritimes, forces navales, M.N.  {France};GF
ναυτικό {n.} {2};marine;FG
ναυτικό {n.} {2};marine nationale;FG
ναυτικό {n.} {2};marine, marine nationale;GF
ναυτικό δίκαιο {n.};droit maritime;FG
ναυτικό κοστούμι {n.};costume marin;FG
ναυτικό όργανο {n.};instrument de navigation;FG
ναυτικός;maritime;GF
νεάνιδα;cadet {ette};GF
νεάνιδα, μικρότερος {η/ο}, δευτερότοκος, έφηβος;cadet {ette};FG
νεανικός;jeune;GF
νεανικός-ή-ό;juvénile // jeune;FG
νεαρός;jeune homme;FG
νεαρός {ή/ό};jeune;GF
νεκρικός {ή/ό};cadavérique;GF
νεκρικός {ή/ό};cadavéreux {euse};GF
νεκρικός {ή/ό}, πτωματώδης {ες};cadavéreux {euse};FG
νεκροθάλαμος εκκλησίας;chapelle ardente;FG
νεκρός;mort;GF
νεκρός, ψόριος;mort;FG
νεκροταφείο;cimetière;FG
νεκροτομώ;autopsier;FG
νεκροψία;autopsie;GF
νεκταρίνι;brugnon;FG
νεογέννητο;nouveau né;FG
νεογνά πολύτοκου ζώου;litière;FG
νέονυμφος;mouveau né;FG
νέος;jeune;GF
νέος {α/ο};jeune;GF
νέος-α-ο;jeune;GF
νεότερος;benjamin;GF
νεότερος, βενιαμίν, στερνοπαίδι;benjamin;FG
νεότητα;jeunesse;GF
νεότητα, νιάτα;jeunesse;FG
νεόφοιτος;bizut {ou bizuth};FG
νεποχύτης [ο];évier;FG
νεράντζι;bigarade;FG
νεραντζιά;bigaradier;FG
νερό ;eau;GF
νεροζούμι;brouet;FG
νεροκολοκύθα;calebasse;FG
νεροποντή;averse;GF
νεροποντή, μπόρα, καταιγίδα;averse;FG
νεροχύτης;evier;FG
νερώνω;baptiser;GF
νερώνω, βαφτίζω;baptiser;FG
νευρικότητα;agitation;GF
Νευτωνική μηχανική {n.};mécanique newtonienne;GF
νεφελώδης;nébuleux;GF
νεφέλωμα;nébuleuse;FG
νεφρίτης;jade;FG
νέφτι;white-spirit;FG
νεωκόρος;bedeau;GF
νήμα;fibre;FG
νήμα;fibre, fil;GF
Νήμα ;fil;GF
Νήμα , σύρμα, ελέφαντας, νήμα;fil;FG
νηνεμία;accalmie;GF
νησί;île;FG
νησιώτης // νησιώτισσα;insulaire;FG
νησιώτικος-ή-ό;de l'île;FG
